,deviceID,tstamp,temperature,humidity,pressure,pidVolts,pidPPM,pidCal,pidCalDate
517,1,2018-06-04 23:59:58.290,25.554718,41.068702,1012.36672,0.092674,1.589905,0.6125,2018-03-26
518,1,2018-06-05 00:14:59.517,25.413343,41.163248,1012.373698,0.085421,1.461877,0.6125,2018-03-26
519,1,2018-06-05 00:30:00.810,25.287117,41.280306,1012.271851,0.085421,1.461877,0.6125,2018-03-26
520,1,2018-06-05 00:45:02.107,25.165939,41.414174,1012.178335,0.080586,1.376526,0.6125,2018-03-26
521,1,2018-06-05 01:00:03.307,25.064958,41.649178,1012.064717,0.107985,1.860184,0.6125,2018-03-26
522,1,2018-06-05 01:15:04.513,24.958928,41.766149,1011.835748,0.083004,1.419201,0.6125,2018-03-26
523,1,2018-06-05 01:30:05.710,24.852898,41.978441,1011.794011,0.085421,1.461877,0.6125,2018-03-26
524,1,2018-06-05 01:45:07.003,24.767064,42.190812,1011.705448,0.085421,1.461877,0.6125,2018-03-26
525,1,2018-06-05 02:00:08.280,24.666084,42.268339,1011.832426,0.085421,1.461877,0.6125,2018-03-26
526,1,2018-06-05 02:15:09.477,24.58025,42.312339,1011.770549,0.085421,1.461877,0.6125,2018-03-26
527,1,2018-06-05 02:30:10.713,24.499466,42.4853,1011.66356,0.109597,1.888635,0.6125,2018-03-26
528,1,2018-06-05 02:45:11.913,24.418682,42.590935,1011.690193,0.106374,1.831734,0.6125,2018-03-26
529,1,2018-06-05 03:00:13.130,24.342947,42.696581,1011.671709,0.085421,1.461877,0.6125,2018-03-26
530,1,2018-06-05 03:15:14.423,24.247015,42.751541,1011.566337,0.085421,1.461877,0.6125,2018-03-26
531,1,2018-06-05 03:30:15.620,24.181378,42.806815,1011.644678,0.117656,2.030888,0.6125,2018-03-26
532,1,2018-06-05 03:45:16.913,24.110692,42.901213,1011.554359,0.085421,1.461877,0.6125,2018-03-26
533,1,2018-06-05 04:00:18.113,24.045055,42.956443,1011.365567,0.08381,1.433427,0.6125,2018-03-26
534,1,2018-06-05 04:15:19.407,23.969321,42.99474,1011.320312,0.08381,1.433427,0.6125,2018-03-26
535,1,2018-06-05 04:30:20.700,23.898635,43.111439,1011.310103,0.082198,1.404976,0.6125,2018-03-26
536,1,2018-06-05 04:45:21.897,23.848145,43.15,1011.386712,0.088645,1.518778,0.6125,2018-03-26
537,1,2018-06-05 05:00:23.093,23.787557,43.233189,1011.41988,0.096703,1.661031,0.6125,2018-03-26
538,1,2018-06-05 05:15:24.293,23.732018,43.226901,1011.434693,0.085421,1.461877,0.6125,2018-03-26
539,1,2018-06-05 05:30:25.587,23.671431,43.338022,1011.494512,0.084615,1.447652,0.6125,2018-03-26
540,1,2018-06-05 05:45:26.880,23.636088,43.443843,1011.542739,0.085421,1.461877,0.6125,2018-03-26
541,1,2018-06-05 06:00:28.173,23.585598,43.487926,1011.645931,0.113626,1.959761,0.6125,2018-03-26
542,1,2018-06-05 06:15:29.470,23.540158,43.526472,1011.597342,0.085421,1.461877,0.6125,2018-03-26
543,1,2018-06-05 06:30:30.760,23.494717,43.592965,1011.602121,0.102344,1.760608,0.6125,2018-03-26
544,1,2018-06-05 06:45:32.053,23.444227,43.748819,1011.571843,0.116044,2.002437,0.6125,2018-03-26
545,1,2018-06-05 07:00:33.333,23.424031,43.8268,1011.538386,0.098315,1.689481,0.6125,2018-03-26
546,1,2018-06-05 07:15:34.587,23.398787,43.848806,1011.576605,0.110403,1.90286,0.6125,2018-03-26
547,1,2018-06-05 07:30:35.833,23.398787,43.971772,1011.603285,0.110403,1.90286,0.6125,2018-03-26
548,1,2018-06-05 07:45:37.087,23.413933,44.217917,1011.6017,0.113626,1.959761,0.6125,2018-03-26
549,1,2018-06-05 08:00:38.333,23.494717,44.325324,1011.735543,0.113626,1.959761,0.6125,2018-03-26
550,1,2018-06-05 08:15:39.587,23.62599,44.338476,1011.792914,0.112821,1.945536,0.6125,2018-03-26
551,1,2018-06-05 08:30:40.833,23.77241,44.56999,1011.848635,0.111209,1.917085,0.6125,2018-03-26
552,1,2018-06-05 08:45:42.047,23.964272,44.931038,1012.032976,0.112015,1.931311,0.6125,2018-03-26
553,1,2018-06-05 09:00:43.337,24.034957,45.200765,1011.90971,0.111209,1.917085,0.6125,2018-03-26
554,1,2018-06-05 09:15:44.567,24.373241,45.682339,1012.015806,0.108791,1.87441,0.6125,2018-03-26
555,1,2018-06-05 09:30:45.763,24.499466,46.009373,1012.037748,0.111209,1.917085,0.6125,2018-03-26
556,1,2018-06-05 09:45:47.047,24.63579,46.146308,1011.996151,0.110403,1.90286,0.6125,2018-03-26
557,1,2018-06-05 10:00:48.253,24.777163,46.563536,1011.909337,0.112015,1.931311,0.6125,2018-03-26
558,1,2018-06-05 10:21:24.617,27.266373,47.253075,1012.032756,0.161978,2.813277,0.6125,2018-03-26
559,1,2018-06-05 10:36:25.910,27.554176,44.411437,1011.944077,0.150696,2.614123,0.6125,2018-03-26
560,1,2018-06-05 10:51:27.203,28.084343,42.882145,1011.744227,0.145055,2.514546,0.6125,2018-03-26
561,1,2018-06-05 11:06:28.493,27.65516,41.952008,1011.949621,0.141832,2.457645,0.6125,2018-03-26
562,1,2018-06-05 11:21:29.787,27.412799,41.413914,1012.032919,0.139414,2.414969,0.6125,2018-03-26
563,1,2018-06-05 11:36:30.980,27.544078,41.403533,1011.873687,0.136996,2.372294,0.6125,2018-03-26
564,1,2018-06-05 11:51:32.250,27.498635,41.815281,1011.718099,0.134579,2.329618,0.6125,2018-03-26
565,1,2018-06-05 12:06:33.540,27.332012,41.836542,1011.577322,0.132967,2.301167,0.6125,2018-03-26
566,1,2018-06-05 12:21:34.737,27.362307,41.701357,1011.573629,0.131355,2.272717,0.6125,2018-03-26
567,1,2018-06-05 12:36:36.027,27.306766,41.243893,1011.562497,0.131355,2.272717,0.6125,2018-03-26
568,1,2018-06-05 12:51:37.257,27.417848,41.159961,1011.262513,0.132161,2.286942,0.6125,2018-03-26
569,1,2018-06-05 13:06:38.550,27.311815,41.210068,1011.007015,0.130549,2.258492,0.6125,2018-03-26
570,1,2018-06-05 13:21:39.843,27.498635,41.329834,1010.670699,0.128938,2.230041,0.6125,2018-03-26
571,1,2018-06-05 13:36:41.037,27.629914,42.030844,1010.457394,0.127326,2.201591,0.6125,2018-03-26
572,1,2018-06-05 13:51:42.330,27.7208,42.319564,1010.231097,0.12652,2.187365,0.6125,2018-03-26
573,1,2018-06-05 14:06:43.577,27.715751,41.986377,1010.007856,0.124908,2.158915,0.6125,2018-03-26
574,1,2018-06-05 14:21:44.780,27.746046,41.704253,1009.708508,0.124908,2.158915,0.6125,2018-03-26
575,1,2018-06-05 14:36:46.073,28.957864,39.945774,1009.336325,0.124908,2.158915,0.6125,2018-03-26
576,1,2018-06-05 14:51:47.367,29.099244,38.648097,1009.38036,0.124908,2.158915,0.6125,2018-03-26
577,1,2018-06-05 15:06:48.617,28.659957,39.520157,1009.115527,0.124103,2.14469,0.6125,2018-03-26
578,1,2018-06-05 15:21:49.897,28.523627,39.327364,1008.918232,0.123297,2.130464,0.6125,2018-03-26
579,1,2018-06-05 15:36:51.190,28.50343,39.899046,1008.938816,0.122491,2.116239,0.6125,2018-03-26
580,1,2018-06-05 15:51:52.483,28.483233,39.638618,1008.663526,0.122491,2.116239,0.6125,2018-03-26
581,1,2018-06-05 16:06:53.773,28.735696,39.71855,1008.701924,0.122491,2.116239,0.6125,2018-03-26
582,1,2018-06-05 16:21:55.067,28.644809,39.208669,1008.498723,0.121685,2.102014,0.6125,2018-03-26
583,1,2018-06-05 16:36:56.357,28.604415,39.672901,1008.351626,0.120879,2.087789,0.6125,2018-03-26
584,1,2018-06-05 16:51:57.650,28.604415,40.284317,1008.109507,0.120879,2.087789,0.6125,2018-03-26
585,1,2018-06-05 17:06:58.847,28.71045,40.21113,1008.068476,0.120879,2.087789,0.6125,2018-03-26
586,1,2018-06-05 17:22:00.040,28.629662,39.854149,1008.070278,0.120879,2.087789,0.6125,2018-03-26
587,1,2018-06-05 17:37:01.337,28.882125,39.146708,1008.027547,0.120879,2.087789,0.6125,2018-03-26
588,1,2018-06-05 17:52:02.630,29.159835,39.441877,1007.999043,0.121685,2.102014,0.6125,2018-03-26
589,1,2018-06-05 18:07:03.880,29.018455,39.328255,1007.874594,0.120879,2.087789,0.6125,2018-03-26
590,1,2018-06-05 18:08:35.397,28.826583,42.900748,1007.801768,0.114432,1.973986,0.6125,2018-03-26
591,1,2018-06-05 18:45:52.997,29.139638,37.661348,1007.696631,0.115238,1.988212,0.6125,2018-03-26
592,1,2018-06-05 19:00:54.290,28.98311,37.355475,1007.762723,0.115238,1.988212,0.6125,2018-03-26
593,1,2018-06-05 19:15:55.487,28.786189,37.061248,1007.762345,0.115238,1.988212,0.6125,2018-03-26
594,1,2018-06-05 19:30:56.780,28.543824,36.999701,1007.794764,0.115238,1.988212,0.6125,2018-03-26
595,1,2018-06-05 19:45:58.073,28.30146,36.938199,1007.961356,0.111209,1.917085,0.6125,2018-03-26
596,1,2018-06-05 20:00:59.367,27.862178,36.98488,1008.314412,0.105568,1.817509,0.6125,2018-03-26
597,1,2018-06-05 20:16:00.563,27.508734,36.79375,1008.458322,0.094286,1.618355,0.6125,2018-03-26
598,1,2018-06-05 20:31:01.857,27.200733,36.885147,1008.542141,0.111209,1.917085,0.6125,2018-03-26
599,1,2018-06-05 20:46:03.150,26.907882,36.869086,1008.75774,0.084615,1.447652,0.6125,2018-03-26
600,1,2018-06-05 21:01:04.440,26.645326,36.824717,1008.75451,0.112821,1.945536,0.6125,2018-03-26
601,1,2018-06-05 21:16:05.723,26.402967,37.191927,1008.8915,0.08381,1.433427,0.6125,2018-03-26
602,1,2018-06-05 21:31:06.970,26.2111,37.51354,1009.084567,0.090256,1.547229,0.6125,2018-03-26
603,1,2018-06-05 21:46:08.220,26.039431,38.274135,1009.337458,0.086227,1.476102,0.6125,2018-03-26
604,1,2018-06-05 22:01:09.470,25.862712,38.639947,1009.447834,0.084615,1.447652,0.6125,2018-03-26
605,1,2018-06-05 22:16:10.720,25.701141,38.859165,1009.475898,0.102344,1.760608,0.6125,2018-03-26
606,1,2018-06-05 22:31:11.970,25.53957,38.841974,1009.718006,0.081392,1.390751,0.6125,2018-03-26
607,1,2018-06-05 22:46:13.223,25.372951,38.931603,1009.898017,0.080586,1.376526,0.6125,2018-03-26
608,1,2018-06-05 23:01:14.470,25.201283,38.914357,1009.908938,0.105568,1.817509,0.6125,2018-03-26
609,1,2018-06-05 23:16:15.720,25.044762,39.037601,1009.944746,0.08381,1.433427,0.6125,2018-03-26
610,1,2018-06-05 23:31:16.970,24.888241,39.121434,1009.793231,0.08381,1.433427,0.6125,2018-03-26
611,1,2018-06-05 23:46:18.267,24.751917,39.154731,1009.83547,0.08381,1.433427,0.6125,2018-03-26
612,1,2018-06-06 00:01:19.560,24.640839,39.227366,1009.758925,0.08381,1.433427,0.6125,2018-03-26
613,1,2018-06-06 00:16:20.853,24.539858,39.782531,1009.966319,0.107179,1.845959,0.6125,2018-03-26
614,1,2018-06-06 00:31:22.147,24.443927,40.146688,1009.968156,0.114432,1.973986,0.6125,2018-03-26
615,1,2018-06-06 00:46:23.343,24.337898,40.314342,1009.712791,0.114432,1.973986,0.6125,2018-03-26
616,1,2018-06-06 01:01:24.637,24.241966,40.582865,1009.634441,0.08381,1.433427,0.6125,2018-03-26
617,1,2018-06-06 01:16:25.930,24.146035,40.744773,1009.582787,0.08381,1.433427,0.6125,2018-03-26
618,1,2018-06-06 01:31:27.223,24.050104,40.900998,1009.557818,0.082198,1.404976,0.6125,2018-03-26
619,1,2018-06-06 01:46:28.513,23.97437,41.074101,1009.512786,0.08381,1.433427,0.6125,2018-03-26
620,1,2018-06-06 02:01:29.807,23.898635,41.11273,1009.33424,0.08381,1.433427,0.6125,2018-03-26
621,1,2018-06-06 02:16:31.100,23.797655,41.268722,1009.247486,0.08381,1.433427,0.6125,2018-03-26
622,1,2018-06-06 02:31:32.393,23.726969,41.290543,1009.264159,0.08381,1.433427,0.6125,2018-03-26
623,1,2018-06-06 02:46:33.687,23.651235,41.424248,1009.112327,0.116044,2.002437,0.6125,2018-03-26
624,1,2018-06-06 03:01:34.903,23.565402,41.501857,1009.023883,0.080586,1.376526,0.6125,2018-03-26
625,1,2018-06-06 03:16:36.100,23.494717,41.540405,1009.013824,0.080586,1.376526,0.6125,2018-03-26
626,1,2018-06-06 03:31:37.300,23.424031,41.707587,1009.083786,0.107985,1.860184,0.6125,2018-03-26
627,1,2018-06-06 03:46:38.543,23.343248,41.678882,1008.896936,0.087839,1.504553,0.6125,2018-03-26
628,1,2018-06-06 04:01:39.740,23.277612,42.04171,1008.975193,0.114432,1.973986,0.6125,2018-03-26
629,1,2018-06-06 04:16:40.937,23.262465,42.49438,1009.216888,0.08381,1.433427,0.6125,2018-03-26
630,1,2018-06-06 04:31:42.147,23.217024,42.778928,1009.461824,0.07978,1.3623,0.6125,2018-03-26
631,1,2018-06-06 04:46:43.367,23.181682,43.041166,1009.616741,0.08381,1.433427,0.6125,2018-03-26
632,1,2018-06-06 05:01:44.660,23.110997,43.079407,1009.713174,0.084615,1.447652,0.6125,2018-03-26
633,1,2018-06-06 05:16:45.950,23.090801,43.252346,1010.079756,0.087839,1.504553,0.6125,2018-03-26
634,1,2018-06-06 05:31:47.243,23.050409,43.385893,1010.092912,0.094286,1.618355,0.6125,2018-03-26
635,1,2018-06-06 05:46:48.460,23.004969,43.564023,1010.04438,0.080586,1.376526,0.6125,2018-03-26
636,1,2018-06-06 06:01:49.653,22.969626,43.719909,1010.199182,0.082198,1.404976,0.6125,2018-03-26
637,1,2018-06-06 06:16:50.850,22.919137,43.886714,1010.328887,0.10315,1.774833,0.6125,2018-03-26
638,1,2018-06-06 06:31:52.043,22.888844,43.942111,1010.252082,0.113626,1.959761,0.6125,2018-03-26
639,1,2018-06-06 06:46:53.337,22.833305,44.086446,1010.506666,0.107985,1.860184,0.6125,2018-03-26
640,1,2018-06-06 07:01:54.630,22.808061,44.058164,1010.598136,0.104762,1.803283,0.6125,2018-03-26
641,1,2018-06-06 07:16:55.823,22.803012,44.292512,1010.616428,0.114432,1.973986,0.6125,2018-03-26
642,1,2018-06-06 07:31:57.117,22.81311,44.298248,1010.713114,0.112821,1.945536,0.6125,2018-03-26
643,1,2018-06-06 07:46:58.383,22.85855,44.432905,1010.81503,0.112821,1.945536,0.6125,2018-03-26
644,1,2018-06-06 08:01:59.580,22.909039,44.696051,1010.84534,0.111209,1.917085,0.6125,2018-03-26
645,1,2018-06-06 08:17:00.873,22.989822,44.85367,1010.899157,0.111209,1.917085,0.6125,2018-03-26
646,1,2018-06-06 08:32:02.067,23.126143,45.185371,1011.071613,0.110403,1.90286,0.6125,2018-03-26
647,1,2018-06-06 08:47:03.263,23.307905,45.32254,1011.185958,0.110403,1.90286,0.6125,2018-03-26
648,1,2018-06-06 09:02:04.557,23.504815,45.867979,1011.138527,0.109597,1.888635,0.6125,2018-03-26
649,1,2018-06-06 09:17:05.770,23.620941,46.401034,1011.197376,0.110403,1.90286,0.6125,2018-03-26
650,1,2018-06-06 09:32:06.970,23.711822,46.525777,1011.374555,0.110403,1.90286,0.6125,2018-03-26
651,1,2018-06-06 09:47:08.163,23.812802,46.729026,1011.488381,0.110403,1.90286,0.6125,2018-03-26
652,1,2018-06-06 10:02:09.457,23.97437,46.715521,1011.435489,0.110403,1.90286,0.6125,2018-03-26
653,1,2018-06-06 10:17:10.650,24.287407,46.94565,1011.366021,0.110403,1.90286,0.6125,2018-03-26
654,1,2018-06-06 10:32:11.847,24.63579,47.02559,1011.408015,0.109597,1.888635,0.6125,2018-03-26
655,1,2018-06-06 10:47:13.057,25.014468,46.781148,1011.365912,0.110403,1.90286,0.6125,2018-03-26
656,1,2018-06-06 11:02:14.353,25.408294,46.57016,1011.348202,0.110403,1.90286,0.6125,2018-03-26
657,1,2018-06-06 11:17:15.550,25.802123,45.544367,1011.088771,0.112015,1.931311,0.6125,2018-03-26
658,1,2018-06-06 11:32:16.747,26.185855,44.999818,1011.186886,0.112821,1.945536,0.6125,2018-03-26
659,1,2018-06-06 11:47:18.043,26.534245,44.358011,1011.17251,0.112821,1.945536,0.6125,2018-03-26
660,1,2018-06-06 12:02:19.337,26.842243,43.641306,1011.117762,0.112821,1.945536,0.6125,2018-03-26
661,1,2018-06-06 12:17:20.630,26.822046,42.953789,1010.816152,0.112015,1.931311,0.6125,2018-03-26
662,1,2018-06-06 12:32:21.923,26.993717,42.538509,1010.696952,0.112015,1.931311,0.6125,2018-03-26
663,1,2018-06-06 12:47:23.220,27.104799,41.91368,1010.584989,0.112015,1.931311,0.6125,2018-03-26
664,1,2018-06-06 13:02:24.510,27.16034,41.575723,1010.300822,0.110403,1.90286,0.6125,2018-03-26
665,1,2018-06-06 13:17:25.803,27.296668,41.322823,1010.203453,0.110403,1.90286,0.6125,2018-03-26
666,1,2018-06-06 13:32:27.097,27.463291,41.160251,1010.182749,0.111209,1.917085,0.6125,2018-03-26
667,1,2018-06-06 13:47:28.390,27.59457,40.624614,1010.023095,0.109597,1.888635,0.6125,2018-03-26
668,1,2018-06-06 14:02:29.683,27.700603,40.370949,1009.767987,0.111209,1.917085,0.6125,2018-03-26
669,1,2018-06-06 14:17:30.973,27.816735,40.371473,1009.583112,0.112015,1.931311,0.6125,2018-03-26
670,1,2018-06-06 14:32:32.267,28.008605,39.9257,1009.57655,0.112015,1.931311,0.6125,2018-03-26
671,1,2018-06-06 14:47:33.560,28.17523,39.485072,1009.340083,0.112015,1.931311,0.6125,2018-03-26
672,1,2018-06-06 15:02:34.853,28.230771,39.168376,1009.297056,0.112015,1.931311,0.6125,2018-03-26
673,1,2018-06-06 15:17:36.147,28.190377,38.885427,1009.230587,0.112015,1.931311,0.6125,2018-03-26
674,1,2018-06-06 15:32:37.440,28.200476,38.551599,1009.139662,0.112015,1.931311,0.6125,2018-03-26
675,1,2018-06-06 15:47:38.730,28.321657,38.642192,1009.231492,0.112821,1.945536,0.6125,2018-03-26
676,1,2018-06-06 16:02:39.970,28.341854,38.659182,1009.157157,0.112821,1.945536,0.6125,2018-03-26
677,1,2018-06-06 16:17:41.220,28.397396,38.523345,1009.060276,0.112821,1.945536,0.6125,2018-03-26
678,1,2018-06-06 16:32:42.470,28.336805,38.540315,1009.068177,0.112821,1.945536,0.6125,2018-03-26
679,1,2018-06-06 16:47:43.720,28.160082,38.613825,1009.100085,0.112821,1.945536,0.6125,2018-03-26
680,1,2018-06-06 17:02:44.970,27.892473,38.805942,1009.089771,0.111209,1.917085,0.6125,2018-03-26
681,1,2018-06-06 17:17:46.220,27.705652,38.867923,1009.050972,0.110403,1.90286,0.6125,2018-03-26
682,1,2018-06-06 17:32:47.517,27.539029,38.952465,1009.206438,0.112015,1.931311,0.6125,2018-03-26
683,1,2018-06-06 17:47:48.810,27.463291,39.020138,1009.242862,0.112015,1.931311,0.6125,2018-03-26
684,1,2018-06-06 18:02:50.103,27.417848,39.584811,1009.194887,0.110403,1.90286,0.6125,2018-03-26
685,1,2018-06-06 18:17:51.397,27.337061,39.731369,1008.954471,0.106374,1.831734,0.6125,2018-03-26
686,1,2018-06-06 18:32:52.690,27.271422,39.940011,1009.32962,0.110403,1.90286,0.6125,2018-03-26
687,1,2018-06-06 18:47:53.983,27.266373,39.951281,1009.267613,0.108791,1.87441,0.6125,2018-03-26
688,1,2018-06-06 19:02:55.277,27.145192,39.85489,1009.604837,0.111209,1.917085,0.6125,2018-03-26
689,1,2018-06-06 19:17:56.573,26.998767,39.978466,1009.792917,0.108791,1.87441,0.6125,2018-03-26
690,1,2018-06-06 19:32:57.867,26.7968,39.520913,1009.567343,0.110403,1.90286,0.6125,2018-03-26
691,1,2018-06-06 19:47:59.163,26.564539,39.28911,1009.640412,0.111209,1.917085,0.6125,2018-03-26
692,1,2018-06-06 20:03:00.460,26.342378,39.305434,1009.917494,0.110403,1.90286,0.6125,2018-03-26
693,1,2018-06-06 20:18:01.657,26.10002,39.017586,1009.8393,0.107985,1.860184,0.6125,2018-03-26
694,1,2018-06-06 20:33:02.853,25.882908,38.752558,1009.990079,0.07978,1.3623,0.6125,2018-03-26
695,1,2018-06-06 20:48:04.057,25.685994,38.81975,1009.986456,0.08381,1.433427,0.6125,2018-03-26
696,1,2018-06-06 21:03:05.250,25.478981,39.016191,1010.019539,0.078974,1.348075,0.6125,2018-03-26
697,1,2018-06-06 21:18:06.543,25.317411,39.055154,1010.127464,0.092674,1.589905,0.6125,2018-03-26
698,1,2018-06-06 21:33:07.837,25.150792,39.150259,1010.360658,0.08381,1.433427,0.6125,2018-03-26
699,1,2018-06-06 21:48:09.100,24.963977,39.402481,1010.506741,0.084615,1.447652,0.6125,2018-03-26
700,1,2018-06-06 22:03:10.393,24.868045,39.8738,1010.74935,0.086227,1.476102,0.6125,2018-03-26
701,1,2018-06-06 22:18:11.687,24.731721,40.249215,1010.898315,0.07978,1.3623,0.6125,2018-03-26
702,1,2018-06-06 22:33:12.977,24.615594,40.327134,1010.946883,0.08381,1.433427,0.6125,2018-03-26
703,1,2018-06-06 22:48:14.270,24.504515,40.466732,1011.08391,0.095092,1.63258,0.6125,2018-03-26
704,1,2018-06-06 23:03:15.560,24.383339,40.572544,1011.09724,0.113626,1.959761,0.6125,2018-03-26
705,1,2018-06-06 23:18:16.757,24.252064,40.627773,1010.986928,0.08381,1.433427,0.6125,2018-03-26
706,1,2018-06-06 23:33:18.050,24.166231,40.716888,1011.085339,0.086227,1.476102,0.6125,2018-03-26
707,1,2018-06-06 23:48:19.343,24.01981,40.900782,1011.163537,0.07978,1.3623,0.6125,2018-03-26
708,1,2018-06-07 00:03:20.633,23.92388,40.911297,1011.16498,0.103956,1.789058,0.6125,2018-03-26
709,1,2018-06-07 00:18:21.830,23.838047,41.084267,1011.156402,0.08381,1.433427,0.6125,2018-03-26
710,1,2018-06-07 00:33:23.123,23.757263,41.268396,1011.209544,0.104762,1.803283,0.6125,2018-03-26
711,1,2018-06-07 00:48:24.380,23.666382,41.530714,1011.085777,0.08381,1.433427,0.6125,2018-03-26
712,1,2018-06-07 01:03:25.673,23.605794,41.608529,1011.065541,0.07978,1.3623,0.6125,2018-03-26
713,1,2018-06-07 01:18:26.967,23.519962,41.646926,1010.896757,0.07978,1.3623,0.6125,2018-03-26
714,1,2018-06-07 01:33:28.160,23.434129,41.869886,1010.647947,0.107985,1.860184,0.6125,2018-03-26
715,1,2018-06-07 01:48:29.420,23.353346,41.925035,1010.567597,0.08381,1.433427,0.6125,2018-03-26
716,1,2018-06-07 02:03:30.713,23.28771,42.14804,1010.565661,0.095092,1.63258,0.6125,2018-03-26
717,1,2018-06-07 02:18:32.007,23.222073,42.53865,1010.510363,0.084615,1.447652,0.6125,2018-03-26
718,1,2018-06-07 02:33:33.200,23.161486,42.666512,1010.490085,0.090256,1.547229,0.6125,2018-03-26
719,1,2018-06-07 02:48:34.493,23.105948,42.922903,1010.424821,0.102344,1.760608,0.6125,2018-03-26
720,1,2018-06-07 03:03:35.730,23.065556,42.939176,1010.491288,0.084615,1.447652,0.6125,2018-03-26
721,1,2018-06-07 03:18:37.023,23.015067,43.162005,1010.701,0.10315,1.774833,0.6125,2018-03-26
722,1,2018-06-07 03:33:38.317,22.944382,43.222546,1010.903878,0.084615,1.447652,0.6125,2018-03-26
723,1,2018-06-07 03:48:39.510,22.888844,43.28326,1010.918522,0.095092,1.63258,0.6125,2018-03-26
724,1,2018-06-07 04:03:40.707,22.843403,43.461338,1011.00319,0.081392,1.390751,0.6125,2018-03-26
725,1,2018-06-07 04:18:41.997,22.792914,43.527652,1011.399318,0.100733,1.732157,0.6125,2018-03-26
726,1,2018-06-07 04:33:43.193,22.76262,43.72819,1011.668945,0.084615,1.447652,0.6125,2018-03-26
727,1,2018-06-07 04:48:44.487,22.707082,43.816708,1011.92333,0.10315,1.774833,0.6125,2018-03-26
728,1,2018-06-07 05:03:45.743,22.646495,43.871647,1011.876153,0.095897,1.646806,0.6125,2018-03-26
729,1,2018-06-07 05:18:47.033,22.585908,44.082781,1012.095424,0.103956,1.789058,0.6125,2018-03-26
730,1,2018-06-07 05:33:48.287,22.540468,44.037479,1012.073335,0.09348,1.60413,0.6125,2018-03-26
731,1,2018-06-07 05:48:49.480,22.495028,44.204138,1012.264375,0.084615,1.447652,0.6125,2018-03-26
732,1,2018-06-07 06:03:50.677,22.429392,44.359287,1012.501778,0.084615,1.447652,0.6125,2018-03-26
733,1,2018-06-07 06:18:51.873,22.419295,44.810786,1012.857962,0.112821,1.945536,0.6125,2018-03-26
734,1,2018-06-07 06:33:53.167,22.414246,45.028143,1013.169244,0.113626,1.959761,0.6125,2018-03-26
735,1,2018-06-07 06:48:54.460,22.399099,45.156108,1013.357194,0.109597,1.888635,0.6125,2018-03-26
736,1,2018-06-07 07:03:55.753,22.404148,45.379183,1013.791801,0.112015,1.931311,0.6125,2018-03-26
737,1,2018-06-07 07:18:56.947,22.419295,45.708344,1014.056731,0.111209,1.917085,0.6125,2018-03-26
738,1,2018-06-07 07:33:58.240,22.454637,45.87066,1014.328612,0.109597,1.888635,0.6125,2018-03-26
739,1,2018-06-07 07:48:59.533,22.474832,46.283537,1014.468762,0.109597,1.888635,0.6125,2018-03-26
740,1,2018-06-07 08:04:00.827,22.550566,46.418833,1014.514768,0.110403,1.90286,0.6125,2018-03-26
741,1,2018-06-07 08:19:02.120,22.712131,46.583798,1014.543574,0.110403,1.90286,0.6125,2018-03-26
742,1,2018-06-07 08:34:03.413,22.868648,46.860318,1014.403937,0.110403,1.90286,0.6125,2018-03-26
743,1,2018-06-07 08:49:04.707,23.080703,47.093552,1014.436426,0.110403,1.90286,0.6125,2018-03-26
744,1,2018-06-07 09:04:05.997,23.28771,47.689698,1014.567069,0.108791,1.87441,0.6125,2018-03-26
745,1,2018-06-07 09:19:07.290,23.525011,48.113895,1014.667899,0.110403,1.90286,0.6125,2018-03-26
746,1,2018-06-07 09:34:08.583,23.752214,48.588493,1014.778491,0.110403,1.90286,0.6125,2018-03-26
747,1,2018-06-07 09:49:09.780,23.954174,49.085194,1014.660065,0.110403,1.90286,0.6125,2018-03-26
748,1,2018-06-07 10:04:11.070,24.12079,48.916143,1014.723125,0.108791,1.87441,0.6125,2018-03-26
749,1,2018-06-07 10:19:12.363,24.292456,49.02669,1014.687605,0.110403,1.90286,0.6125,2018-03-26
750,1,2018-06-07 10:34:13.657,24.52976,48.523464,1014.680723,0.109597,1.888635,0.6125,2018-03-26
751,1,2018-06-07 10:49:14.850,24.711525,48.091124,1014.688373,0.108791,1.87441,0.6125,2018-03-26
752,1,2018-06-07 11:04:16.143,24.923585,47.524565,1014.692672,0.109597,1.888635,0.6125,2018-03-26
753,1,2018-06-07 11:19:17.347,25.332558,46.563092,1014.622053,0.109597,1.888635,0.6125,2018-03-26
754,1,2018-06-07 11:34:18.543,25.620356,45.698511,1014.483614,0.109597,1.888635,0.6125,2018-03-26
755,1,2018-06-07 11:49:19.740,25.908154,45.366359,1014.505441,0.109597,1.888635,0.6125,2018-03-26
756,1,2018-06-07 12:04:20.937,26.206051,44.629002,1014.382859,0.108791,1.87441,0.6125,2018-03-26
757,1,2018-06-07 12:19:22.133,26.584736,44.167331,1014.313149,0.109597,1.888635,0.6125,2018-03-26
758,1,2018-06-07 12:34:23.430,26.912931,43.433701,1014.266489,0.109597,1.888635,0.6125,2018-03-26
759,1,2018-06-07 12:49:24.623,27.069455,43.018411,1014.069393,0.108791,1.87441,0.6125,2018-03-26
760,1,2018-06-07 13:04:25.917,27.246176,42.461967,1014.200837,0.108791,1.87441,0.6125,2018-03-26
